Date,avg_price,median_price
2020-03-14T00:00:00.000000000,156.6095171,110
2020-03-15T00:00:00.000000000,153.1404002,109
2020-03-16T00:00:00.000000000,153.1050521,109
2020-03-17T00:00:00.000000000,153.2714776,109
2020-03-18T00:00:00.000000000,153.4022656,109
2020-03-19T00:00:00.000000000,153.4639188,109
2020-03-20T00:00:00.000000000,156.6354879,110
2020-03-21T00:00:00.000000000,157.0237716,110
2020-03-22T00:00:00.000000000,153.3711888,109
2020-03-23T00:00:00.000000000,153.3582488,109
2020-03-24T00:00:00.000000000,153.5217149,109
2020-03-25T00:00:00.000000000,153.6379271,109
2020-03-26T00:00:00.000000000,153.7219133,109
2020-03-27T00:00:00.000000000,157.0005581,110
2020-03-28T00:00:00.000000000,157.1444281,110
2020-03-29T00:00:00.000000000,153.5373215,109
2020-03-30T00:00:00.000000000,153.6832792,109
2020-03-31T00:00:00.000000000,153.9041073,109
2020-04-01T00:00:00.000000000,154.6917337,109
2020-04-02T00:00:00.000000000,154.9878661,109
2020-04-03T00:00:00.000000000,158.341774,110
2020-04-04T00:00:00.000000000,158.7147611,110
2020-04-05T00:00:00.000000000,155.0302003,109
2020-04-06T00:00:00.000000000,155.0931641,109
2020-04-07T00:00:00.000000000,155.4567666,109
2020-04-08T00:00:00.000000000,155.6122744,109
2020-04-09T00:00:00.000000000,155.6573165,109
2020-04-10T00:00:00.000000000,159.2004258,110
2020-04-11T00:00:00.000000000,159.4675982,110
2020-04-12T00:00:00.000000000,155.6849123,109
2020-04-13T00:00:00.000000000,155.7521136,109
2020-04-14T00:00:00.000000000,156.1052566,109
2020-04-15T00:00:00.000000000,157.1406247,109
2020-04-16T00:00:00.000000000,157.2361453,109
2020-04-17T00:00:00.000000000,160.4619137,110
2020-04-18T00:00:00.000000000,160.3398929,110
2020-04-19T00:00:00.000000000,156.3430142,109
2020-04-20T00:00:00.000000000,156.2615706,109
2020-04-21T00:00:00.000000000,156.5682659,109
2020-04-22T00:00:00.000000000,156.6719309,109
2020-04-23T00:00:00.000000000,156.7726192,109
2020-04-24T00:00:00.000000000,160.0482461,110
2020-04-25T00:00:00.000000000,160.20148,110
2020-04-26T00:00:00.000000000,156.1987101,110
2020-04-27T00:00:00.000000000,156.2449925,109
2020-04-28T00:00:00.000000000,156.6203361,109
2020-04-29T00:00:00.000000000,156.9287885,109
2020-04-30T00:00:00.000000000,157.0819191,109
2020-05-01T00:00:00.000000000,160.6115509,110
2020-05-02T00:00:00.000000000,160.8762842,110
2020-05-03T00:00:00.000000000,156.84997,110
2020-05-04T00:00:00.000000000,156.8902991,109
2020-05-05T00:00:00.000000000,157.156562,109
2020-05-06T00:00:00.000000000,157.2480724,109
2020-05-07T00:00:00.000000000,157.1575335,110
2020-05-08T00:00:00.000000000,160.1906691,110
2020-05-09T00:00:00.000000000,160.3197594,110
2020-05-10T00:00:00.000000000,156.6101867,110
2020-05-11T00:00:00.000000000,156.8812866,109
2020-05-12T00:00:00.000000000,157.5889369,110
2020-05-13T00:00:00.000000000,157.7879364,110
2020-05-14T00:00:00.000000000,157.5373215,110
2020-05-15T00:00:00.000000000,160.958348,110
2020-05-16T00:00:00.000000000,161.3178577,110
2020-05-17T00:00:00.000000000,157.3904748,110
2020-05-18T00:00:00.000000000,157.8232218,110
2020-05-19T00:00:00.000000000,158.3156665,110
2020-05-20T00:00:00.000000000,158.1644376,110
2020-05-21T00:00:00.000000000,157.7239804,110
2020-05-22T00:00:00.000000000,160.8705583,110
2020-05-23T00:00:00.000000000,161.0482254,110
2020-05-24T00:00:00.000000000,157.3092792,110
2020-05-25T00:00:00.000000000,156.5199992,110
2020-05-26T00:00:00.000000000,156.8168965,110
2020-05-27T00:00:00.000000000,157.0748083,110
2020-05-28T00:00:00.000000000,157.2535709,110
2020-05-29T00:00:00.000000000,160.5585092,110
2020-05-30T00:00:00.000000000,160.4578002,110
2020-05-31T00:00:00.000000000,157.1247494,110
2020-06-01T00:00:00.000000000,157.0265829,109
2020-06-02T00:00:00.000000000,157.4410567,110
2020-06-03T00:00:00.000000000,157.3981851,109
2020-06-04T00:00:00.000000000,157.2148955,109
2020-06-05T00:00:00.000000000,160.2859003,110
2020-06-06T00:00:00.000000000,160.442607,110
2020-06-07T00:00:00.000000000,156.8145193,110
2020-06-08T00:00:00.000000000,156.8925729,109
2020-06-09T00:00:00.000000000,157.1555698,109
2020-06-10T00:00:00.000000000,157.2245075,109
2020-06-11T00:00:00.000000000,157.1341547,110
2020-06-12T00:00:00.000000000,160.1428985,110
2020-06-13T00:00:00.000000000,160.2258098,110
2020-06-14T00:00:00.000000000,156.6560142,110
2020-06-15T00:00:00.000000000,156.7896314,110
2020-06-16T00:00:00.000000000,156.2276288,110
2020-06-17T00:00:00.000000000,156.3817103,110
2020-06-18T00:00:00.000000000,156.3966554,110
2020-06-19T00:00:00.000000000,159.5664262,110
2020-06-20T00:00:00.000000000,159.7884945,110
2020-06-21T00:00:00.000000000,156.0617649,110
2020-06-22T00:00:00.000000000,156.1094735,109
2020-06-23T00:00:00.000000000,156.1706803,109
2020-06-24T00:00:00.000000000,156.2200839,109
2020-06-25T00:00:00.000000000,156.2070199,109
2020-06-26T00:00:00.000000000,159.5232032,110
2020-06-27T00:00:00.000000000,159.771627,110
2020-06-28T00:00:00.000000000,156.0117618,110
2020-06-29T00:00:00.000000000,155.5667363,109
2020-06-30T00:00:00.000000000,155.4517436,109
2020-07-01T00:00:00.000000000,155.3194493,109
2020-07-02T00:00:00.000000000,155.5919962,109
2020-07-03T00:00:00.000000000,158.6959712,110
