Date,avg_price,median_price
2020-03-20T00:00:00.000000000,134.4358523,85
2020-03-21T00:00:00.000000000,134.8680223,85
2020-03-22T00:00:00.000000000,131.749871,83
2020-03-23T00:00:00.000000000,132.0544845,83
2020-03-24T00:00:00.000000000,132.2582208,83
2020-03-25T00:00:00.000000000,132.2599564,83
2020-03-26T00:00:00.000000000,132.2351182,83
2020-03-27T00:00:00.000000000,134.6829323,85
2020-03-28T00:00:00.000000000,135.1756262,85
2020-03-29T00:00:00.000000000,132.0386176,83
2020-03-30T00:00:00.000000000,131.9392298,83
2020-03-31T00:00:00.000000000,132.1968993,83
2020-04-01T00:00:00.000000000,132.3650436,83
2020-04-02T00:00:00.000000000,132.6410662,83
2020-04-03T00:00:00.000000000,135.0968548,85
2020-04-04T00:00:00.000000000,135.6345811,85
2020-04-05T00:00:00.000000000,132.6413594,83
2020-04-06T00:00:00.000000000,132.9772727,83
2020-04-07T00:00:00.000000000,133.2767614,83
2020-04-08T00:00:00.000000000,133.5086195,83
2020-04-09T00:00:00.000000000,133.794833,83
2020-04-10T00:00:00.000000000,136.4852003,85
2020-04-11T00:00:00.000000000,136.6010296,85
2020-04-12T00:00:00.000000000,133.5986256,83
2020-04-13T00:00:00.000000000,133.4497608,83
2020-04-14T00:00:00.000000000,133.5439652,83
2020-04-15T00:00:00.000000000,133.6955742,83
2020-04-16T00:00:00.000000000,133.7451684,83
2020-04-17T00:00:00.000000000,136.2270968,85
2020-04-18T00:00:00.000000000,136.6310981,85
2020-04-19T00:00:00.000000000,133.4012923,83
2020-04-20T00:00:00.000000000,133.405561,83
2020-04-21T00:00:00.000000000,133.6261727,83
2020-04-22T00:00:00.000000000,133.793156,83
2020-04-23T00:00:00.000000000,133.9169716,83
2020-04-24T00:00:00.000000000,136.7601909,85
2020-04-25T00:00:00.000000000,137.6127686,85
2020-04-26T00:00:00.000000000,134.4141453,83
2020-04-27T00:00:00.000000000,133.836441,83
2020-04-28T00:00:00.000000000,133.9532672,83
2020-04-29T00:00:00.000000000,134.0727671,83
2020-04-30T00:00:00.000000000,134.2691857,83
2020-05-01T00:00:00.000000000,137.1234168,85
2020-05-02T00:00:00.000000000,137.5685336,85
2020-05-03T00:00:00.000000000,134.1797659,83
2020-05-04T00:00:00.000000000,133.9957313,83
2020-05-05T00:00:00.000000000,134.2125082,83
2020-05-06T00:00:00.000000000,134.277852,83
2020-05-07T00:00:00.000000000,134.3436767,83
2020-05-08T00:00:00.000000000,136.7062811,85
2020-05-09T00:00:00.000000000,136.9775894,85
2020-05-10T00:00:00.000000000,133.8592856,83
2020-05-11T00:00:00.000000000,134.0983558,83
2020-05-12T00:00:00.000000000,134.3387513,83
2020-05-13T00:00:00.000000000,134.4100643,83
2020-05-14T00:00:00.000000000,134.4455976,83
2020-05-15T00:00:00.000000000,136.8995919,85
2020-05-16T00:00:00.000000000,137.4374824,85
2020-05-17T00:00:00.000000000,134.4302233,83
2020-05-18T00:00:00.000000000,134.7096937,83
2020-05-19T00:00:00.000000000,135.0937119,83
2020-05-20T00:00:00.000000000,135.2315062,84
2020-05-21T00:00:00.000000000,135.3805587,84
2020-05-22T00:00:00.000000000,137.7768552,85
2020-05-23T00:00:00.000000000,138.0510601,85
2020-05-24T00:00:00.000000000,134.7594521,84
2020-05-25T00:00:00.000000000,134.5756403,83
2020-05-26T00:00:00.000000000,134.8479219,84
2020-05-27T00:00:00.000000000,135.0318158,83.5
2020-05-28T00:00:00.000000000,135.0409865,83
2020-05-29T00:00:00.000000000,137.280045,85
2020-05-30T00:00:00.000000000,137.5072943,85
2020-05-31T00:00:00.000000000,134.760015,84
2020-06-01T00:00:00.000000000,135.2676377,83
2020-06-02T00:00:00.000000000,135.5741744,83
2020-06-03T00:00:00.000000000,135.6658692,83
2020-06-04T00:00:00.000000000,135.6468712,83
2020-06-05T00:00:00.000000000,137.9786917,85
