DateTime,Score
2021-11-18-17-54,101.95200000000006
2021-11-18-17-55,94.51789999999993
2021-11-18-17-57,102.01090000000002
2021-11-18-18-09,95.9123999999999
2021-11-18-18-11,82.5368
2021-11-18-18-12,77.7497
2021-11-18-18-25,97.5559
2021-11-18-18-26,107.31729999999988
2021-11-18-18-28,115.00949999999995
2021-11-18-18-40,109.05169999999981
2021-11-18-18-42,107.75989999999994
2021-11-18-18-43,99.71480000000005
2021-11-18-18-56,108.57049999999987
2021-11-18-18-57,94.99299999999995
2021-11-18-18-59,92.88589999999998
2021-11-18-19-11,97.49929999999999
2021-11-18-19-13,81.33430000000003
2021-11-18-19-15,95.80839999999995
2021-11-18-19-27,92.98479999999991
2021-11-18-19-29,110.23619999999995
2021-11-18-19-30,121.8223999999999
2021-11-18-19-43,105.7254
2021-11-18-19-44,104.70129999999996
2021-11-18-19-46,105.80619999999985
2021-11-18-19-58,108.84849999999999
2021-11-18-20-00,110.12069999999999
2021-11-18-20-01,108.80669999999996
2021-11-18-20-14,99.30309999999993
2021-11-18-20-15,100.21529999999994
2021-11-18-20-17,112.00879999999995
2021-11-18-20-29,111.95590000000003
2021-11-18-20-31,119.44389999999997
2021-11-18-20-32,107.3806999999999
2021-11-18-20-45,104.38989999999998
2021-11-18-20-46,98.17549999999993
2021-11-18-20-48,110.56559999999989
2021-11-18-21-00,110.28729999999993
2021-11-18-21-02,122.29180000000001
2021-11-18-21-03,108.82639999999994
2021-11-18-21-16,103.71719999999989
2021-11-18-21-17,103.12869999999988
2021-11-18-21-19,97.26060000000001
2021-11-18-21-31,101.9751
2021-11-18-21-33,111.30210000000001
2021-11-18-21-34,87.7635999999999
2021-11-18-21-47,117.9077999999999
2021-11-18-21-48,126.08039999999998
2021-11-18-21-50,126.5425
2021-11-18-22-02,122.67149999999985
2021-11-18-22-04,101.29179999999991
2021-11-18-22-06,115.65619999999996
2021-11-18-22-18,112.87239999999984
2021-11-18-22-20,118.01949999999994
2021-11-18-22-21,124.57209999999986
2021-11-18-22-34,92.69540000000005
2021-11-18-22-35,90.90349999999992
2021-11-18-22-37,87.51829999999998
2021-11-18-22-49,109.08289999999994
2021-11-18-22-51,109.91249999999991
2021-11-18-22-52,89.98659999999998
